221,3,-18,71,-849,-163,190,-536,579,-456,0,0,0,7/13/2016 20:52
222,-4,-6,98,477,165,-246,-535,573,-446,0,0,0,7/13/2016 20:52
223,-7,3,91,595,258,-54,-515,563,-475,0,0,0,7/13/2016 20:52
224,3,-23,94,164,-234,153,-534,573,-475,0,0,0,7/13/2016 20:52
225,-2,-15,83,-336,-349,-8,-538,551,-487,0,0,0,7/13/2016 20:52
226,3,-26,79,69,-279,238,-548,551,-494,0,0,0,7/13/2016 20:52
227,-1,-7,84,797,-113,30,-570,559,-502,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
229,1,-16,84,-1521,-483,543,-519,554,-564,0,0,0,7/13/2016 20:52
230,-3,-36,73,1192,954,181,-507,562,-537,0,0,0,7/13/2016 20:52
231,9,-37,60,-341,919,41,-516,572,-534,0,0,0,7/13/2016 20:52
232,14,-27,67,-1150,-172,112,-506,571,-532,0,0,0,7/13/2016 20:52
233,10,-45,63,461,333,-86,-508,582,-515,0,0,0,7/13/2016 20:52
234,-5,-11,94,-217,432,-68,-503,568,-525,0,0,0,7/13/2016 20:52
235,0,-40,54,342,-298,-429,-516,584,-515,0,0,0,7/13/2016 20:52
236,-2,-10,68,-1491,-534,175,-491,565,-520,0,0,0,7/13/2016 20:52
237,5,-27,73,212,-26,36,-534,576,-508,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
239,9,-34,76,-494,-455,-155,-522,554,-519,0,0,0,7/13/2016 20:52
240,-16,-8,78,-622,-264,464,-537,565,-512,0,0,0,7/13/2016 20:52
241,7,-35,77,-218,144,3,-502,554,-496,0,0,0,7/13/2016 20:52
242,0,-6,89,488,381,288,-510,552,-530,0,0,0,7/13/2016 20:52
243,15,-29,76,-634,-71,396,-528,566,-506,0,0,0,7/13/2016 20:52
244,4,-18,79,-701,96,304,-535,552,-491,0,0,0,7/13/2016 20:52
245,-2,-13,77,-369,316,187,-519,561,-497,0,0,0,7/13/2016 20:52
246,8,-24,57,53,473,-340,-540,591,-453,0,0,0,7/13/2016 20:52
247,-9,-5,73,836,432,-280,-512,584,-482,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
249,5,-13,69,-206,-169,-245,-546,572,-462,0,0,0,7/13/2016 20:52
250,-12,3,74,627,-153,-352,-557,572,-458,0,0,0,7/13/2016 20:52
251,-9,-2,79,-379,-755,332,-539,552,-501,0,0,0,7/13/2016 20:52
